#[Time s] [1.000 GHz] [1.010 GHz] [1.020 GHz] [1.030 GHz] [1.040 GHz] [1.051 GHz] [1.061 GHz] [1.071 GHz] [1.081 GHz] [1.091 GHz] [1.101 GHz] [1.111 GHz] [1.121 GHz] [1.131 GHz] [1.141 GHz] [1.152 GHz] [1.162 GHz] [1.172 GHz] [1.182 GHz] [1.192 GHz] [1.202 GHz] [1.212 GHz] [1.222 GHz] [1.232 GHz] [1.242 GHz] [1.253 GHz] [1.263 GHz] [1.273 GHz] [1.283 GHz] [1.293 GHz] [1.303 GHz] [1.313 GHz] [1.323 GHz] [1.333 GHz] [1.343 GHz] [1.354 GHz] [1.364 GHz] [1.374 GHz] [1.384 GHz] [1.394 GHz] [1.404 GHz] [1.414 GHz] [1.424 GHz] [1.434 GHz] [1.444 GHz] [1.455 GHz] [1.465 GHz] [1.475 GHz] [1.485 GHz] [1.495 GHz] [1.505 GHz] [1.515 GHz] [1.525 GHz] [1.535 GHz] [1.545 GHz] [1.556 GHz] [1.566 GHz] [1.576 GHz] [1.586 GHz] [1.596 GHz] [1.606 GHz] [1.616 GHz] [1.626 GHz] [1.636 GHz] [1.646 GHz] [1.657 GHz] [1.667 GHz] [1.677 GHz] [1.687 GHz] [1.697 GHz] [1.707 GHz] [1.717 GHz] [1.727 GHz] [1.737 GHz] [1.747 GHz] [1.758 GHz] [1.768 GHz] [1.778 GHz] [1.788 GHz] [1.798 GHz] [1.808 GHz] [1.818 GHz] [1.828 GHz] [1.838 GHz] [1.848 GHz] [1.859 GHz] [1.869 GHz] [1.879 GHz] [1.889 GHz] [1.899 GHz] [1.909 GHz] [1.919 GHz] [1.929 GHz] [1.939 GHz] [1.949 GHz] [1.960 GHz] [1.970 GHz] [1.980 GHz] [1.990 GHz] [2.000 GHz] 
0.303 0.146 0.835 0.229 0.985 1.412 0.302 0.292 0.189 0.966 0.887 0.560 0.008 0.073 2.641 0.547 0.569 1.260 0.924 0.582 0.789 0.113 0.219 0.425 0.434 0.028 0.000 0.142 0.651 0.187 0.013 0.534 0.176 0.001 1.210 1.380 0.357 0.305 0.322 0.015 1.941 0.119 0.395 0.206 0.172 0.747 0.010 0.139 1.034 0.374 0.189 0.975 0.038 0.000 0.103 3.913 0.645 0.602 1.161 0.780 0.768 0.008 0.386 3.678 0.001 0.014 0.003 0.001 0.070 0.071 0.004 0.207 0.049 0.347 0.151 0.140 0.129 0.047 0.100 0.721 0.002 0.119 0.021 0.333 1.056 0.123 0.081 0.023 0.570 0.000 0.478 1.379 0.356 2.245 0.205 0.210 1.690 0.021 0.000 0.049 0.372 
0.313 0.204 0.912 0.267 0.344 0.149 0.065 0.634 0.152 0.350 1.659 0.051 0.393 0.005 0.304 0.135 0.022 0.165 0.000 0.043 0.211 0.133 0.006 0.151 0.010 0.032 0.000 0.103 0.190 1.029 0.296 3.555 2.430 1.986 0.068 0.206 0.312 1.366 1.147 0.671 2.296 0.329 0.007 1.981 0.936 2.417 0.058 0.016 0.123 0.337 0.816 0.285 0.010 1.058 0.001 0.898 1.513 1.460 2.019 0.167 0.267 0.033 0.141 0.123 0.936 1.645 0.284 0.580 0.263 0.000 0.780 0.083 0.028 0.121 0.320 0.007 0.818 0.918 0.993 0.025 0.050 1.433 0.790 0.217 0.523 0.006 0.005 0.036 0.122 1.107 3.179 0.008 0.022 0.830 0.125 0.422 3.814 0.069 0.200 1.184 0.006 
0.323 0.673 0.370 0.439 0.719 0.016 0.010 0.156 0.224 0.029 2.799 2.054 0.236 0.284 0.139 0.076 0.358 0.060 0.000 0.503 0.202 0.098 0.430 0.002 0.029 0.018 0.437 2.227 0.249 2.050 1.104 2.395 0.031 0.238 0.057 0.122 0.046 1.942 0.133 0.037 0.013 0.258 0.299 0.036 0.220 0.225 0.000 0.207 0.176 0.000 0.176 1.280 2.145 0.650 0.322 1.406 0.026 3.933 0.026 0.112 0.116 0.022 3.108 1.246 0.315 0.011 1.958 0.012 0.142 0.026 0.934 0.298 0.003 0.721 0.000 0.141 0.040 2.928 0.005 0.823 0.255 0.028 0.001 0.473 0.252 1.729 0.113 0.006 0.024 0.312 0.127 0.014 0.012 1.117 1.151 0.981 0.072 0.668 0.106 0.285 0.019 
0.333 1.446 0.262 0.019 0.002 0.020 0.216 1.185 0.096 1.074 0.180 1.070 0.008 1.300 0.053 0.131 0.284 0.118 0.057 0.532 0.207 0.275 0.287 1.218 0.296 0.258 2.054 0.189 1.105 1.176 0.344 0.080 2.017 0.182 0.512 0.049 1.143 3.394 0.791 1.676 0.236 1.200 0.214 0.520 0.126 0.328 0.338 0.083 0.909 0.642 0.865 1.503 0.393 2.803 0.631 0.222 0.353 0.269 0.007 0.010 0.586 0.176 0.492 3.232 0.029 0.176 0.645 0.005 0.524 0.044 1.523 0.388 0.000 0.111 1.151 0.008 0.000 1.721 0.140 0.084 0.045 0.279 1.413 1.205 0.012 1.080 2.039 0.207 1.143 0.158 0.350 0.081 2.629 0.298 0.989 0.002 0.133 0.080 1.045 0.124 0.268 
0.343 0.570 0.763 0.234 0.337 0.350 0.084 0.071 0.894 0.739 1.528 0.821 0.320 0.008 0.185 0.010 0.314 4.571 0.389 0.983 1.200 0.079 2.180 0.005 0.035 0.124 1.979 1.069 0.084 0.181 3.507 0.806 0.001 0.179 0.002 0.179 0.088 0.145 0.324 1.726 0.145 0.528 0.803 0.430 0.015 0.137 1.323 0.674 1.338 0.331 1.194 0.003 0.075 0.413 1.979 2.750 0.000 0.557 0.001 0.005 0.076 0.322 0.600 0.107 1.017 0.040 0.278 0.469 0.011 0.256 0.074 2.691 0.360 0.329 0.382 0.563 0.289 0.054 0.272 0.099 0.199 1.113 0.437 0.009 2.074 0.067 0.262 0.004 1.086 0.309 1.071 0.094 0.061 1.161 0.224 0.031 0.010 0.209 0.274 0.002 1.539 
0.354 0.008 0.382 0.764 1.526 5.232 0.199 1.947 2.062 0.984 0.012 1.445 0.557 0.001 0.811 2.771 0.893 2.025 0.066 0.780 0.000 0.001 0.343 0.265 0.144 1.170 0.195 0.391 0.469 0.152 0.005 2.129 1.266 0.089 0.036 0.003 0.155 1.687 0.000 0.156 0.079 0.298 1.929 0.267 0.618 0.214 0.022 0.769 0.383 0.677 0.388 0.003 0.924 0.009 0.199 0.015 0.534 0.016 0.311 0.080 0.041 0.405 0.956 0.567 0.635 1.423 0.044 0.508 0.165 0.280 0.380 0.033 0.567 0.364 0.074 0.025 0.390 0.220 0.010 1.111 0.198 0.806 0.841 1.107 1.518 1.978 0.061 0.000 0.459 0.675 0.074 1.504 2.832 1.011 3.243 2.222 0.539 0.187 0.294 0.384 1.420 
0.364 0.001 1.833 0.516 0.021 0.177 0.005 0.268 0.077 0.305 0.084 0.018 0.540 0.000 1.984 0.000 0.076 0.001 0.047 0.655 0.805 0.417 0.843 1.025 1.053 0.189 0.797 0.079 1.641 2.457 0.533 3.044 0.164 0.190 0.076 0.043 1.201 0.552 2.828 0.209 0.278 0.316 0.373 3.508 0.104 0.136 0.003 0.076 1.446 0.009 0.293 0.023 0.199 0.000 0.006 0.856 0.302 1.309 0.077 0.862 0.690 0.961 0.452 0.039 0.811 0.091 0.040 0.206 0.438 0.311 0.734 2.958 0.154 1.256 0.022 0.338 0.008 0.440 0.058 0.927 0.052 0.031 0.755 0.090 0.185 1.073 0.152 0.103 0.012 0.404 0.010 0.040 0.049 0.027 0.111 1.454 0.057 1.699 0.426 0.037 0.519 
0.374 1.884 0.238 0.011 0.457 0.109 0.154 2.222 0.320 1.402 0.007 0.380 0.662 0.001 0.000 0.907 0.110 0.542 0.000 0.002 0.048 1.170 1.617 0.114 0.215 0.015 1.361 0.414 0.631 1.266 0.236 0.387 1.679 0.348 0.388 0.726 0.644 0.952 0.000 0.014 0.842 0.831 0.161 2.000 1.655 0.516 0.038 0.019 1.825 0.633 0.118 0.190 0.442 1.942 0.712 0.244 0.162 0.909 0.161 0.666 1.441 0.000 1.471 0.119 0.424 0.075 0.121 1.039 0.761 0.366 0.912 0.070 0.032 1.589 0.007 0.161 0.840 0.031 0.118 0.006 0.306 2.732 0.001 0.171 3.755 0.108 0.852 0.003 0.025 0.274 0.006 0.901 0.066 0.034 1.070 0.073 0.041 1.299 0.209 0.023 0.135 
0.384 1.728 0.046 0.204 3.339 0.994 0.433 0.004 0.275 1.409 0.326 0.007 0.008 2.125 0.039 0.063 0.642 0.023 0.395 0.004 1.102 0.735 0.449 0.548 0.018 0.716 0.028 0.203 1.267 0.021 0.221 0.132 0.187 0.006 0.192 0.870 0.252 0.012 0.567 0.005 0.024 0.047 0.176 0.013 1.298 0.271 0.006 0.004 0.428 0.232 0.039 0.360 0.341 0.964 1.505 4.301 0.000 0.746 0.263 0.012 0.059 0.357 0.119 0.110 3.094 0.133 0.049 1.763 0.575 0.749 0.475 0.025 1.173 0.005 0.039 0.033 0.136 0.605 0.010 0.888 0.047 1.996 0.342 1.327 0.013 0.614 0.238 0.267 0.037 2.779 2.725 0.466 0.439 2.161 0.408 0.339 1.044 0.055 1.858 1.973 0.056 
0.394 0.378 0.874 0.158 0.106 1.203 0.195 0.105 0.165 0.010 0.090 0.484 0.006 0.187 0.768 2.091 0.973 0.130 1.422 1.005 0.777 0.403 0.148 0.004 0.242 0.106 1.134 0.811 0.000 0.295 1.299 0.040 1.166 0.655 0.625 1.863 0.564 4.143 0.076 0.280 0.070 0.070 0.419 0.081 1.273 0.019 0.006 1.270 0.075 0.068 0.046 0.892 0.449 0.084 0.236 0.777 0.208 0.006 1.155 0.060 0.131 0.140 0.566 0.205 0.006 1.905 0.041 0.047 0.000 1.409 0.006 0.302 2.829 0.495 0.003 1.093 0.963 1.298 0.218 0.094 0.097 0.091 0.727 0.143 2.649 0.174 2.569 0.002 1.209 3.372 1.664 0.732 0.844 0.371 0.476 0.938 0.107 0.006 0.149 0.699 0.148 
0.404 1.712 1.056 0.305 0.356 1.077 0.462 0.392 0.096 0.497 0.001 0.326 0.093 3.334 0.021 0.313 0.269 1.828 0.475 0.168 2.393 0.094 0.358 0.372 0.013 0.017 0.002 0.001 0.373 1.349 0.057 0.851 0.619 0.032 0.325 1.988 0.128 0.131 0.006 2.478 0.171 0.546 0.982 0.586 2.010 0.896 0.762 0.893 0.034 0.215 0.426 0.468 2.605 0.160 0.012 0.606 0.875 0.075 0.000 0.101 0.094 0.157 0.399 0.103 0.106 0.090 0.351 0.083 0.208 0.322 0.076 0.793 0.034 0.167 0.028 0.975 0.014 0.034 0.402 0.046 0.220 2.259 0.052 0.002 3.548 0.036 0.254 0.020 0.009 0.006 1.254 0.394 0.605 0.410 0.005 1.092 0.164 0.064 0.362 0.058 0.953 
0.414 1.891 0.088 0.444 1.122 0.116 0.013 0.404 1.027 0.308 0.004 0.036 0.195 0.131 0.052 1.275 4.117 0.013 0.473 0.002 0.002 0.005 0.489 0.325 0.710 0.212 0.096 2.174 0.050 0.453 0.800 1.033 0.461 0.162 0.002 0.097 1.592 0.035 0.018 1.206 2.285 0.833 1.676 0.332 0.971 0.050 1.094 0.242 0.001 1.498 0.387 0.314 0.025 0.470 1.245 0.069 1.384 1.430 2.463 0.199 0.916 0.286 3.243 0.786 0.000 0.038 0.197 0.053 0.084 0.850 0.318 0.129 0.097 0.112 0.780 1.758 0.134 3.226 2.947 2.221 1.000 0.602 0.679 0.649 1.321 0.948 0.260 1.785 0.870 1.784 0.840 1.198 0.125 0.052 0.847 0.537 1.899 0.074 0.793 0.293 0.009 
0.424 1.224 0.311 0.639 0.437 0.389 1.794 2.053 0.231 0.429 0.095 1.017 0.011 0.819 1.991 1.025 2.196 2.917 1.615 0.001 0.061 0.443 0.566 0.012 0.216 0.005 0.034 0.361 1.682 0.648 0.014 0.016 1.831 0.267 0.215 1.447 0.107 1.086 0.352 0.228 2.581 0.538 0.000 0.615 1.488 0.556 0.323 0.114 0.305 0.260 0.037 0.567 1.123 0.019 0.133 0.000 0.011 0.101 0.065 0.462 3.718 0.058 0.009 0.065 0.369 0.537 1.752 0.109 0.265 0.197 0.019 1.509 0.133 0.708 0.178 0.046 0.375 2.947 0.274 0.143 0.156 1.311 0.543 0.075 0.003 0.463 0.393 0.012 0.146 0.025 0.001 0.227 0.239 0.003 0.281 0.425 0.018 1.125 0.651 0.114 0.687 
0.434 0.405 0.075 1.261 0.126 1.054 2.317 0.120 0.070 2.477 0.001 0.099 0.029 1.195 0.167 0.000 0.024 0.036 0.123 1.149 0.224 2.498 0.198 1.068 0.694 0.105 0.020 0.088 0.265 0.007 0.972 0.577 0.703 0.284 0.381 1.713 0.015 0.507 0.028 0.183 0.017 0.118 0.014 0.218 0.073 1.550 0.963 0.070 0.431 0.061 0.402 0.184 0.078 0.019 1.525 0.914 0.167 0.017 1.251 0.239 0.882 0.516 0.322 0.089 0.307 0.753 0.600 0.187 0.258 0.023 2.665 0.152 0.005 0.132 0.103 0.124 0.062 0.172 0.035 0.770 0.083 0.133 0.083 0.610 0.002 0.159 0.128 2.377 0.815 0.126 0.260 0.007 0.727 0.227 0.100 0.014 0.071 0.772 0.841 2.043 0.000 
0.444 0.978 2.915 0.195 2.008 0.044 0.540 3.072 0.249 0.339 1.014 0.004 1.185 0.257 0.155 0.113 0.251 0.085 0.166 0.018 0.796 0.014 0.029 0.023 0.028 0.272 0.834 0.034 0.506 0.256 0.867 0.087 2.503 0.391 0.903 0.032 0.014 1.178 1.366 0.099 0.417 4.744 0.332 1.113 0.339 0.764 2.302 0.442 1.092 3.268 0.840 0.049 1.252 0.001 0.778 0.421 1.490 0.000 0.110 0.161 0.405 0.642 0.010 0.455 1.009 0.783 0.178 0.114 0.009 0.963 0.137 0.353 0.097 4.110 0.034 0.437 0.184 0.001 0.803 0.091 0.438 0.028 0.363 0.657 1.207 0.224 0.447 0.145 0.101 0.092 0.048 2.559 0.238 0.876 0.000 1.534 0.477 0.614 1.057 1.209 0.365 
0.455 1.941 0.046 0.032 0.411 0.381 0.017 0.018 0.378 0.659 1.129 1.058 0.415 1.213 0.367 0.460 0.219 0.029 3.461 0.497 2.781 0.000 0.026 0.100 0.048 2.023 0.138 0.015 0.367 0.423 1.133 0.006 2.222 0.302 0.288 0.200 0.023 0.013 0.735 0.423 0.071 0.435 0.002 0.710 0.000 0.566 0.537 0.008 0.296 0.718 1.574 0.192 0.355 0.395 0.089 2.638 1.073 0.371 2.266 0.043 0.443 1.470 0.496 1.430 0.059 0.563 0.775 0.053 0.527 0.014 0.371 0.972 0.443 0.137 0.157 0.112 3.774 0.570 0.436 0.043 2.206 0.600 0.018 0.803 0.365 0.610 0.549 0.134 0.060 0.017 0.000 0.058 0.133 0.275 0.017 0.452 0.004 1.022 0.551 0.007 1.954 
0.465 0.174 0.442 0.846 0.456 0.074 0.359 0.000 0.191 1.000 0.786 1.596 0.397 0.311 0.095 0.129 0.596 0.291 0.363 5.023 0.331 0.532 0.041 0.036 0.424 0.224 0.077 1.905 0.001 0.091 0.293 1.370 0.000 3.677 0.166 0.309 0.188 1.036 0.439 0.000 0.964 0.008 1.754 1.956 0.646 0.308 0.364 0.236 1.966 0.072 0.003 0.012 0.763 0.000 2.033 0.194 0.099 3.036 0.502 0.015 0.226 0.689 0.431 0.012 1.194 0.226 0.062 0.117 0.391 0.152 1.286 0.029 0.310 0.084 0.049 0.000 0.219 0.631 0.736 1.345 2.227 0.016 2.574 0.023 1.973 0.266 0.369 1.215 0.001 0.586 0.016 0.239 0.173 1.550 0.003 0.225 0.437 0.521 0.008 0.224 2.448 
0.475 2.691 1.208 0.003 0.331 0.025 0.046 2.127 1.051 0.051 1.623 0.117 0.229 0.001 0.028 1.200 0.347 0.016 1.248 0.192 1.336 0.102 0.172 0.009 0.092 1.886 0.636 0.001 0.083 0.503 0.011 0.586 0.020 0.170 0.982 0.458 0.184 1.221 0.466 0.091 0.186 1.737 0.187 0.713 0.000 0.615 0.052 0.003 0.358 2.880 0.421 0.048 0.399 1.359 0.326 0.002 0.024 1.654 0.003 1.250 1.307 0.029 1.806 1.680 0.891 0.067 0.018 0.285 0.080 6.372 0.084 0.044 0.993 0.273 1.607 0.146 0.364 4.126 0.017 0.240 0.011 0.699 0.131 0.914 0.191 0.024 0.014 3.219 0.099 0.451 0.000 0.068 0.936 0.123 1.645 0.852 0.749 0.137 1.206 1.287 1.595 
0.485 3.011 0.783 0.455 0.081 4.247 0.335 1.759 2.708 0.059 0.262 0.077 0.003 2.846 0.219 0.411 0.370 0.009 0.190 0.009 0.055 0.022 0.389 0.001 0.662 0.003 0.002 0.308 0.127 0.212 0.479 0.850 0.833 1.393 0.359 1.151 0.018 0.002 0.008 0.345 0.000 0.008 0.388 0.045 2.290 0.334 0.886 0.135 1.223 0.951 0.050 0.768 0.416 1.643 3.232 0.647 0.000 0.013 0.294 0.556 1.125 0.335 3.058 0.421 0.567 0.491 0.138 0.046 0.221 0.884 0.197 0.039 0.399 0.266 0.003 0.491 0.146 0.636 0.782 0.176 0.000 0.105 0.669 0.849 0.504 2.215 1.332 2.090 0.061 0.012 0.197 1.065 0.002 0.012 0.001 0.727 1.027 0.364 0.002 1.281 0.872 
0.495 0.264 0.013 0.027 0.893 0.930 1.022 0.712 0.745 2.747 0.669 2.480 0.451 1.139 0.004 0.477 0.002 1.491 0.744 0.742 0.595 2.118 0.055 0.090 0.135 0.097 2.486 1.702 0.551 0.040 0.310 0.020 0.964 0.074 2.169 0.533 0.088 0.055 0.931 0.028 0.439 2.588 0.283 0.182 0.055 0.020 0.979 0.038 0.073 0.106 0.000 0.534 0.324 0.027 0.016 0.709 0.196 0.322 0.416 1.510 0.186 0.189 4.465 0.459 0.293 0.000 0.106 0.395 0.057 0.489 0.626 1.455 0.000 1.076 0.012 0.805 0.034 0.272 0.211 0.092 0.098 0.044 0.237 0.075 0.085 0.185 0.461 0.515 0.530 0.511 2.382 0.989 0.642 0.065 0.030 0.450 1.156 0.025 0.574 0.209 0.592 
0.505 1.324 1.061 0.473 0.602 1.241 5.495 0.011 0.573 0.053 0.226 0.467 0.571 3.473 1.982 0.070 0.872 0.225 0.772 0.001 0.193 0.294 0.139 4.028 0.401 0.516 0.316 0.085 0.063 0.921 0.428 0.781 1.327 0.148 2.304 0.031 0.430 0.057 0.101 0.000 0.238 0.568 0.295 1.442 0.086 0.298 0.139 0.259 0.165 2.673 0.524 0.034 0.003 0.010 0.264 0.236 0.154 1.118 0.033 0.085 0.042 0.017 0.014 0.364 0.363 0.030 0.393 0.139 0.087 0.205 3.279 2.305 4.232 0.194 0.264 0.011 0.135 0.409 0.203 0.720 0.382 2.149 0.274 0.061 3.735 0.055 0.006 2.094 0.129 0.033 2.138 0.391 0.034 0.029 0.071 0.014 1.669 0.187 0.307 1.044 3.286 
0.515 1.689 0.345 0.621 1.002 1.121 0.079 1.698 0.008 0.036 1.199 0.490 0.116 0.428 0.084 3.630 0.283 0.999 1.117 0.548 0.464 0.020 0.249 0.103 0.119 0.218 1.972 2.063 0.013 0.653 2.704 2.093 0.057 0.003 0.142 0.015 0.186 1.536 0.078 0.001 0.409 0.491 1.281 0.295 0.024 0.017 0.622 0.001 0.002 1.198 0.183 0.020 0.048 0.727 0.473 0.615 1.244 0.002 0.429 0.011 0.321 1.925 0.088 0.256 0.001 0.004 0.236 0.376 0.287 0.238 1.558 0.008 0.108 2.207 0.914 0.114 2.313 0.564 0.003 0.170 0.006 0.010 0.310 2.131 1.011 0.182 0.007 0.061 0.005 0.177 0.022 0.175 0.364 0.238 0.026 0.086 0.195 0.463 0.154 0.330 2.248 
0.525 0.117 0.212 1.181 0.292 0.078 0.142 0.018 0.095 0.043 0.023 0.195 0.006 0.075 1.716 0.744 0.000 0.357 0.802 0.032 0.417 0.481 0.010 0.157 0.205 0.021 0.008 2.073 0.469 0.457 0.205 0.108 0.608 0.276 1.041 0.638 2.030 0.017 2.309 0.299 0.307 0.457 0.294 0.092 0.303 1.947 0.400 0.591 0.181 0.569 0.002 0.071 1.440 0.794 2.365 0.451 0.804 0.432 0.476 0.070 0.000 0.030 2.448 1.139 0.551 1.836 0.071 1.881 0.936 0.000 0.401 2.412 1.450 1.019 0.979 0.004 0.161 0.410 0.206 0.389 0.252 2.467 0.144 0.480 0.116 1.283 0.634 0.123 0.005 0.390 0.061 0.107 0.134 0.043 1.347 0.553 0.400 0.026 0.664 0.280 5.139 
0.535 0.395 1.581 0.976 0.225 0.016 0.000 0.207 1.250 0.501 0.433 0.392 4.132 0.008 1.726 0.133 1.705 0.002 0.272 0.156 0.027 0.031 0.021 0.198 0.052 0.066 0.001 0.020 0.036 1.911 1.072 0.375 0.592 0.058 2.749 0.073 1.492 0.007 0.287 0.038 0.017 0.664 0.165 0.061 0.115 1.770 0.368 0.965 0.020 1.662 1.090 0.111 0.000 0.106 0.789 0.009 0.240 0.874 0.233 0.425 2.085 0.353 0.247 1.292 0.424 0.404 0.723 0.088 0.156 0.002 0.001 1.536 0.521 0.045 0.147 1.121 0.004 0.423 0.276 0.669 0.281 2.572 0.198 0.499 0.794 0.723 0.001 0.002 0.458 0.067 0.211 0.180 0.042 0.023 0.845 1.337 0.008 1.163 0.267 0.002 0.030 
0.545 1.295 2.770 0.269 0.731 0.109 0.005 0.247 0.716 0.003 1.297 0.189 0.046 3.079 0.133 0.044 0.282 1.660 0.207 2.406 0.001 0.376 0.048 0.144 2.020 0.289 0.004 0.120 0.218 0.033 0.141 0.003 0.362 0.000 0.882 0.050 0.125 0.019 1.602 0.017 4.158 1.368 0.132 1.119 0.006 0.847 0.444 0.972 0.584 2.370 0.283 0.992 1.463 3.001 0.572 0.007 0.587 0.023 1.431 0.439 0.041 2.572 0.012 0.225 0.001 0.206 0.182 0.505 2.087 0.273 0.055 0.422 1.366 0.876 0.204 3.415 0.043 1.847 0.148 0.217 0.139 1.431 4.805 0.002 1.541 0.554 1.079 0.101 1.137 0.608 0.026 0.306 0.046 0.000 0.010 0.922 0.019 0.059 1.316 0.010 1.055 
0.556 0.001 0.019 1.142 0.404 0.108 0.460 0.523 1.404 0.584 0.411 2.335 0.114 0.002 0.141 0.033 2.453 0.103 0.258 0.000 0.131 0.173 1.695 0.211 1.040 2.026 1.594 0.066 0.544 0.919 0.376 1.764 0.135 0.272 0.142 1.082 0.336 0.115 1.008 0.954 0.592 0.023 0.523 0.409 0.158 0.011 0.003 0.006 0.234 0.690 0.789 1.057 1.871 0.015 2.368 0.038 0.028 0.182 0.702 0.512 0.275 0.009 0.029 0.326 1.648 0.267 1.034 1.043 0.583 1.884 0.071 0.139 0.318 0.071 0.059 0.002 2.266 0.185 0.003 0.763 0.025 0.047 0.766 0.056 0.002 0.344 0.027 0.143 0.351 0.002 0.081 0.100 0.001 0.001 0.002 0.037 0.269 0.038 0.603 0.094 1.555 
0.566 0.026 0.031 0.637 0.041 0.495 0.117 0.243 0.063 3.379 0.394 2.017 0.946 1.523 3.403 0.123 0.198 0.119 0.351 0.643 0.850 0.287 0.020 0.410 0.081 0.342 0.002 0.208 0.026 0.000 0.012 0.087 0.967 0.149 0.001 1.170 0.655 1.178 0.399 0.078 0.001 0.019 2.228 0.331 0.976 0.210 0.291 2.801 0.463 1.004 0.023 0.007 0.001 0.010 1.487 0.884 0.013 0.232 0.240 0.065 0.155 0.000 0.107 0.340 0.064 0.132 0.064 0.030 0.311 0.324 1.962 1.047 0.308 0.337 0.218 0.058 0.076 0.130 0.829 1.393 0.223 0.095 0.690 0.376 0.036 0.472 0.319 0.874 1.158 0.001 1.092 1.325 0.351 1.106 0.309 0.431 0.269 0.393 0.321 1.357 0.119 
0.576 0.112 0.006 1.228 0.137 0.026 2.763 0.308 0.653 1.284 0.344 0.092 1.164 0.017 0.011 0.552 0.299 0.043 0.076 0.042 0.271 0.042 0.343 0.000 0.588 0.046 0.004 4.066 0.112 0.547 1.335 0.045 0.422 0.026 0.238 0.014 2.764 0.615 0.294 0.460 0.463 0.257 0.273 0.096 0.448 0.048 0.022 0.278 1.065 1.372 0.008 0.560 0.007 0.349 0.322 0.407 1.597 0.820 0.272 0.780 0.354 0.394 0.238 0.001 0.133 0.983 0.080 0.961 0.009 0.365 0.173 0.236 0.767 1.181 1.498 0.157 0.840 2.212 0.197 0.107 0.937 0.631 0.798 0.348 0.089 0.203 0.047 1.683 0.454 0.316 0.132 0.019 2.630 0.041 0.508 0.046 0.524 0.484 0.040 0.161 0.001 
0.586 1.553 0.136 0.270 0.044 0.222 0.035 0.271 2.434 0.227 0.601 0.001 0.001 0.031 0.001 0.009 0.341 0.026 0.576 0.003 1.190 1.115 0.259 1.108 0.035 1.393 2.139 0.672 0.224 2.410 0.209 0.007 0.116 0.302 0.018 0.000 0.080 0.372 0.030 1.754 0.281 1.551 0.073 0.001 0.207 0.970 0.149 0.004 0.966 0.002 1.640 0.557 0.385 0.277 1.088 0.359 0.068 0.004 0.258 0.374 0.269 0.276 0.001 0.050 0.057 3.492 0.150 0.044 0.247 0.031 0.181 0.082 0.138 0.039 0.454 0.555 0.382 0.935 0.758 0.031 1.595 0.000 0.114 0.068 0.506 0.073 0.365 0.001 0.048 0.264 0.219 1.072 0.298 0.257 0.930 0.023 0.159 0.017 0.949 0.283 0.287 
0.596 1.454 0.476 0.959 1.861 0.356 2.977 0.044 0.360 0.283 1.339 0.075 0.096 0.403 0.165 0.000 0.052 0.014 0.284 1.726 0.054 0.000 0.040 0.370 0.790 0.136 0.032 0.112 0.437 0.041 2.136 2.498 0.278 0.000 0.015 1.860 0.215 0.038 1.573 0.169 0.007 0.240 0.000 0.063 1.044 0.003 0.206 0.527 0.703 0.154 0.649 0.077 0.598 1.712 0.126 0.939 0.001 0.604 0.604 0.001 0.965 0.137 0.000 0.247 0.263 0.075 0.296 0.237 0.088 0.212 0.285 0.605 0.995 0.688 0.034 0.723 0.604 0.351 0.005 1.152 0.579 0.428 1.622 0.265 0.737 4.457 0.080 0.873 0.101 0.010 0.756 0.701 1.332 1.732 1.063 0.628 0.363 0.051 0.035 1.222 0.176 
0.606 0.659 0.047 0.041 0.006 2.210 0.215 0.150 0.241 0.006 0.049 0.172 0.016 0.005 1.038 0.298 0.004 0.307 0.628 0.841 1.237 0.016 0.056 0.222 0.534 0.140 0.051 0.003 0.282 0.047 0.235 1.045 0.033 1.002 0.004 0.104 3.043 0.018 0.001 2.078 0.300 0.207 0.228 0.265 0.062 0.050 5.167 0.004 0.011 0.025 0.021 0.011 0.308 0.891 2.018 0.068 0.022 0.005 1.102 0.030 0.015 0.001 2.287 0.189 0.839 2.671 0.308 0.342 0.025 0.638 1.925 1.827 0.110 0.549 0.079 0.000 0.067 0.571 2.735 0.007 0.635 0.358 1.336 2.019 0.318 0.009 0.261 1.431 0.044 0.871 2.069 0.793 0.001 0.052 0.506 0.001 0.004 0.477 0.013 1.201 0.247 
0.616 1.180 0.930 0.472 0.500 0.223 0.004 0.056 0.576 0.362 0.635 0.250 0.144 0.014 0.052 0.001 0.189 0.220 0.067 0.086 0.435 0.353 0.374 0.011 0.364 0.119 1.484 0.040 2.303 1.020 1.569 0.009 0.094 0.005 0.045 0.003 0.239 0.601 1.286 0.091 0.354 0.003 1.737 0.438 0.178 0.879 0.026 0.452 0.362 0.166 0.424 0.016 0.111 0.025 1.602 1.416 0.045 0.080 0.032 0.082 0.058 1.655 2.799 0.234 0.052 0.542 1.104 0.069 2.066 0.094 0.373 2.788 0.092 2.293 0.150 0.023 0.049 1.232 2.381 2.225 0.056 0.566 0.107 0.006 1.690 0.004 0.411 0.077 0.271 1.325 0.002 0.227 1.612 0.151 0.057 0.274 0.097 1.701 2.026 1.159 1.195 
